,Accident ID,Severity
1287,6327,Significant_Damage_And_Fatalities
1288,6328,Minor_Damage_And_Injuries
1289,6333,Minor_Damage_And_Injuries
1290,6336,Significant_Damage_And_Fatalities
1291,6338,Significant_Damage_And_Fatalities
1292,6342,Significant_Damage_And_Fatalities
1293,6349,Significant_Damage_And_Serious_Injuries
1294,6358,Significant_Damage_And_Serious_Injuries
1295,6359,Significant_Damage_And_Serious_Injuries
1296,6360,Significant_Damage_And_Fatalities
1297,6367,Significant_Damage_And_Serious_Injuries
1298,6377,Significant_Damage_And_Serious_Injuries
1299,6379,Significant_Damage_And_Fatalities
1300,6381,Significant_Damage_And_Serious_Injuries
1301,6391,Significant_Damage_And_Serious_Injuries
1302,6400,Significant_Damage_And_Fatalities
1303,6402,Significant_Damage_And_Fatalities
1304,6405,Minor_Damage_And_Injuries
1305,6415,Significant_Damage_And_Serious_Injuries
1306,6416,Significant_Damage_And_Serious_Injuries
1307,6420,Significant_Damage_And_Serious_Injuries
1308,6434,Significant_Damage_And_Fatalities
1309,6448,Minor_Damage_And_Injuries
1310,6451,Significant_Damage_And_Serious_Injuries
1311,6453,Minor_Damage_And_Injuries
1312,6459,Minor_Damage_And_Injuries
1313,6461,Significant_Damage_And_Serious_Injuries
1314,6467,Significant_Damage_And_Serious_Injuries
1315,6468,Significant_Damage_And_Serious_Injuries
1316,6473,Significant_Damage_And_Serious_Injuries
1317,6484,Minor_Damage_And_Injuries
1318,6486,Significant_Damage_And_Serious_Injuries
1319,6490,Significant_Damage_And_Serious_Injuries
1320,6502,Significant_Damage_And_Fatalities
1321,6503,Highly_Fatal_And_Damaging
1322,6507,Minor_Damage_And_Injuries
1323,6512,Minor_Damage_And_Injuries
1324,6523,Minor_Damage_And_Injuries
1325,6528,Minor_Damage_And_Injuries
1326,6530,Highly_Fatal_And_Damaging
1327,6543,Significant_Damage_And_Fatalities
1328,6546,Minor_Damage_And_Injuries
1329,6548,Significant_Damage_And_Fatalities
1330,6551,Significant_Damage_And_Serious_Injuries
1331,6553,Minor_Damage_And_Injuries
1332,6562,Significant_Damage_And_Fatalities
1333,6571,Significant_Damage_And_Serious_Injuries
1334,6572,Minor_Damage_And_Injuries
1335,6579,Significant_Damage_And_Serious_Injuries
1336,6584,Minor_Damage_And_Injuries
1337,6588,Minor_Damage_And_Injuries
1338,6596,Significant_Damage_And_Fatalities
1339,6599,Significant_Damage_And_Serious_Injuries
1340,6625,Significant_Damage_And_Serious_Injuries
1341,6632,Highly_Fatal_And_Damaging
1342,6641,Minor_Damage_And_Injuries
1343,6651,Significant_Damage_And_Fatalities
1344,6654,Significant_Damage_And_Fatalities
1345,6657,Significant_Damage_And_Serious_Injuries
1346,6665,Minor_Damage_And_Injuries
1347,6671,Minor_Damage_And_Injuries
1348,6672,Significant_Damage_And_Serious_Injuries
1349,6675,Significant_Damage_And_Serious_Injuries
1350,6676,Significant_Damage_And_Fatalities
1351,6682,Significant_Damage_And_Serious_Injuries
1352,6684,Minor_Damage_And_Injuries
1353,6692,Minor_Damage_And_Injuries
1354,6694,Highly_Fatal_And_Damaging
1355,6700,Minor_Damage_And_Injuries
1356,6723,Significant_Damage_And_Fatalities
1357,6726,Minor_Damage_And_Injuries
1358,6729,Minor_Damage_And_Injuries
1359,6734,Highly_Fatal_And_Damaging
1360,6737,Minor_Damage_And_Injuries
1361,6738,Minor_Damage_And_Injuries
1362,6745,Significant_Damage_And_Fatalities
1363,6747,Significant_Damage_And_Fatalities
1364,6750,Minor_Damage_And_Injuries
1365,6754,Highly_Fatal_And_Damaging
1366,6755,Minor_Damage_And_Injuries
1367,6761,Significant_Damage_And_Fatalities
1368,6762,Significant_Damage_And_Serious_Injuries
1369,6765,Significant_Damage_And_Serious_Injuries
1370,6769,Highly_Fatal_And_Damaging
1371,6785,Significant_Damage_And_Fatalities
1372,6788,Significant_Damage_And_Fatalities
1373,6793,Minor_Damage_And_Injuries
1374,6796,Highly_Fatal_And_Damaging
1375,6799,Minor_Damage_And_Injuries
1376,6801,Highly_Fatal_And_Damaging
1377,6807,Significant_Damage_And_Serious_Injuries
1378,6811,Significant_Damage_And_Fatalities
1379,6812,Highly_Fatal_And_Damaging
1380,6815,Significant_Damage_And_Serious_Injuries
1381,6818,Significant_Damage_And_Fatalities
1382,6828,Minor_Damage_And_Injuries
1383,6832,Significant_Damage_And_Serious_Injuries
1384,6833,Significant_Damage_And_Serious_Injuries
1385,6836,Highly_Fatal_And_Damaging
1386,6839,Significant_Damage_And_Fatalities
1387,6842,Significant_Damage_And_Serious_Injuries
1388,6845,Minor_Damage_And_Injuries
1389,6848,Highly_Fatal_And_Damaging
1390,6849,Minor_Damage_And_Injuries
1391,6850,Significant_Damage_And_Fatalities
1392,6853,Significant_Damage_And_Fatalities
1393,6862,Significant_Damage_And_Serious_Injuries
1394,6864,Highly_Fatal_And_Damaging
1395,6868,Significant_Damage_And_Serious_Injuries
1396,6872,Significant_Damage_And_Serious_Injuries
1397,6892,Highly_Fatal_And_Damaging
1398,6895,Minor_Damage_And_Injuries
1399,6897,Significant_Damage_And_Fatalities
1400,6900,Minor_Damage_And_Injuries
1401,6904,Significant_Damage_And_Serious_Injuries
1402,6907,Minor_Damage_And_Injuries
1403,6912,Significant_Damage_And_Serious_Injuries
1404,6913,Significant_Damage_And_Serious_Injuries
1405,6920,Significant_Damage_And_Serious_Injuries
1406,6922,Highly_Fatal_And_Damaging
1407,6924,Significant_Damage_And_Serious_Injuries
1408,6925,Significant_Damage_And_Fatalities
1409,6929,Minor_Damage_And_Injuries
1410,6933,Minor_Damage_And_Injuries
1411,6938,Significant_Damage_And_Serious_Injuries
1412,6939,Significant_Damage_And_Fatalities
1413,6945,Highly_Fatal_And_Damaging
1414,6950,Minor_Damage_And_Injuries
1415,6953,Significant_Damage_And_Fatalities
1416,6957,Highly_Fatal_And_Damaging
1417,6961,Highly_Fatal_And_Damaging
1418,6970,Minor_Damage_And_Injuries
1419,6975,Highly_Fatal_And_Damaging
1420,6978,Significant_Damage_And_Serious_Injuries
1421,6979,Minor_Damage_And_Injuries
1422,6981,Minor_Damage_And_Injuries
1423,6985,Significant_Damage_And_Fatalities
1424,6988,Highly_Fatal_And_Damaging
1425,6989,Highly_Fatal_And_Damaging
1426,6996,Highly_Fatal_And_Damaging
1427,7007,Minor_Damage_And_Injuries
1428,7008,Significant_Damage_And_Fatalities
1429,7016,Significant_Damage_And_Serious_Injuries
1430,7021,Significant_Damage_And_Serious_Injuries
1431,7022,Minor_Damage_And_Injuries
1432,7029,Minor_Damage_And_Injuries
1433,7035,Significant_Damage_And_Serious_Injuries
1434,7066,Significant_Damage_And_Fatalities
1435,7067,Significant_Damage_And_Serious_Injuries
1436,7068,Highly_Fatal_And_Damaging
1437,7069,Significant_Damage_And_Serious_Injuries
1438,7072,Significant_Damage_And_Fatalities
1439,7077,Significant_Damage_And_Fatalities
1440,7079,Highly_Fatal_And_Damaging
1441,7080,Significant_Damage_And_Serious_Injuries
1442,7090,Minor_Damage_And_Injuries
1443,7091,Minor_Damage_And_Injuries
1444,7092,Highly_Fatal_And_Damaging
1445,7093,Significant_Damage_And_Fatalities
1446,7109,Significant_Damage_And_Serious_Injuries
1447,7114,Significant_Damage_And_Serious_Injuries
1448,7118,Significant_Damage_And_Serious_Injuries
1449,7122,Significant_Damage_And_Serious_Injuries
1450,7124,Significant_Damage_And_Fatalities
1451,7126,Significant_Damage_And_Serious_Injuries
1452,7132,Significant_Damage_And_Serious_Injuries
1453,7140,Significant_Damage_And_Serious_Injuries
1454,7154,Significant_Damage_And_Fatalities
1455,7156,Significant_Damage_And_Serious_Injuries
1456,7158,Significant_Damage_And_Serious_Injuries
1457,7172,Highly_Fatal_And_Damaging
1458,7173,Minor_Damage_And_Injuries
1459,7174,Significant_Damage_And_Serious_Injuries
1460,7176,Significant_Damage_And_Serious_Injuries
1461,7177,Significant_Damage_And_Fatalities
1462,7179,Significant_Damage_And_Serious_Injuries
1463,7181,Significant_Damage_And_Fatalities
1464,7182,Highly_Fatal_And_Damaging
1465,7191,Significant_Damage_And_Serious_Injuries
1466,7194,Significant_Damage_And_Serious_Injuries
1467,7195,Significant_Damage_And_Fatalities
1468,7200,Significant_Damage_And_Fatalities
1469,7201,Minor_Damage_And_Injuries
1470,7205,Highly_Fatal_And_Damaging
1471,7208,Highly_Fatal_And_Damaging
1472,7209,Significant_Damage_And_Fatalities
1473,7210,Significant_Damage_And_Serious_Injuries
1474,7212,Highly_Fatal_And_Damaging
1475,7213,Significant_Damage_And_Fatalities
1476,7216,Highly_Fatal_And_Damaging
1477,7218,Minor_Damage_And_Injuries
1478,7221,Significant_Damage_And_Fatalities
1479,7222,Significant_Damage_And_Serious_Injuries
1480,7223,Minor_Damage_And_Injuries
1481,7232,Significant_Damage_And_Fatalities
1482,7244,Minor_Damage_And_Injuries
1483,7253,Significant_Damage_And_Serious_Injuries
1484,7255,Minor_Damage_And_Injuries
1485,7267,Highly_Fatal_And_Damaging
1486,7269,Significant_Damage_And_Serious_Injuries
1487,7279,Significant_Damage_And_Serious_Injuries
1488,7284,Significant_Damage_And_Fatalities
1489,7294,Highly_Fatal_And_Damaging
1490,7296,Minor_Damage_And_Injuries
1491,7298,Significant_Damage_And_Fatalities
1492,7307,Significant_Damage_And_Serious_Injuries
1493,7323,Significant_Damage_And_Fatalities
1494,7333,Significant_Damage_And_Serious_Injuries
1495,7335,Highly_Fatal_And_Damaging
1496,7336,Significant_Damage_And_Serious_Injuries
1497,7338,Highly_Fatal_And_Damaging
1498,7345,Highly_Fatal_And_Damaging
1499,7346,Minor_Damage_And_Injuries
1500,7348,Significant_Damage_And_Fatalities
1501,7349,Minor_Damage_And_Injuries
1502,7353,Significant_Damage_And_Serious_Injuries
1503,7354,Minor_Damage_And_Injuries
1504,7355,Significant_Damage_And_Serious_Injuries
1505,7356,Significant_Damage_And_Fatalities
1506,7367,Significant_Damage_And_Fatalities
1507,7370,Significant_Damage_And_Fatalities
1508,7375,Significant_Damage_And_Serious_Injuries
1509,7384,Minor_Damage_And_Injuries
1510,7392,Significant_Damage_And_Serious_Injuries
1511,7394,Significant_Damage_And_Fatalities
1512,7395,Significant_Damage_And_Serious_Injuries
1513,7401,Minor_Damage_And_Injuries
1514,7402,Highly_Fatal_And_Damaging
1515,7407,Significant_Damage_And_Serious_Injuries
1516,7420,Minor_Damage_And_Injuries
1517,7437,Significant_Damage_And_Fatalities
1518,7455,Significant_Damage_And_Serious_Injuries
1519,7460,Significant_Damage_And_Serious_Injuries
1520,7476,Highly_Fatal_And_Damaging
1521,7478,Significant_Damage_And_Serious_Injuries
1522,7484,Significant_Damage_And_Serious_Injuries
1523,7491,Significant_Damage_And_Serious_Injuries
1524,7492,Minor_Damage_And_Injuries
1525,7495,Highly_Fatal_And_Damaging
1526,7503,Minor_Damage_And_Injuries
1527,7505,Minor_Damage_And_Injuries
1528,7506,Significant_Damage_And_Serious_Injuries
1529,7508,Significant_Damage_And_Serious_Injuries
1530,7513,Significant_Damage_And_Fatalities
1531,7526,Minor_Damage_And_Injuries
1532,7530,Minor_Damage_And_Injuries
1533,7534,Significant_Damage_And_Fatalities
1534,7537,Significant_Damage_And_Serious_Injuries
1535,7541,Minor_Damage_And_Injuries
1536,7542,Significant_Damage_And_Fatalities
1537,7548,Minor_Damage_And_Injuries
1538,7551,Significant_Damage_And_Serious_Injuries
1539,7553,Significant_Damage_And_Fatalities
1540,7554,Minor_Damage_And_Injuries
1541,7557,Minor_Damage_And_Injuries
1542,7563,Highly_Fatal_And_Damaging
1543,7568,Significant_Damage_And_Fatalities
1544,7581,Highly_Fatal_And_Damaging
1545,7582,Significant_Damage_And_Serious_Injuries
1546,7587,Significant_Damage_And_Serious_Injuries
1547,7617,Significant_Damage_And_Serious_Injuries
1548,7621,Significant_Damage_And_Fatalities
1549,7623,Minor_Damage_And_Injuries
1550,7633,Minor_Damage_And_Injuries
1551,7639,Highly_Fatal_And_Damaging
1552,7654,Minor_Damage_And_Injuries
1553,7660,Significant_Damage_And_Serious_Injuries
1554,7661,Highly_Fatal_And_Damaging
1555,7662,Highly_Fatal_And_Damaging
1556,7663,Minor_Damage_And_Injuries
1557,7664,Significant_Damage_And_Fatalities
1558,7665,Minor_Damage_And_Injuries
1559,7668,Minor_Damage_And_Injuries
1560,7682,Significant_Damage_And_Fatalities
1561,7683,Significant_Damage_And_Serious_Injuries
1562,7684,Significant_Damage_And_Serious_Injuries
1563,7687,Minor_Damage_And_Injuries
1564,7691,Minor_Damage_And_Injuries
1565,7701,Minor_Damage_And_Injuries
1566,7702,Significant_Damage_And_Fatalities
1567,7705,Highly_Fatal_And_Damaging
1568,7711,Significant_Damage_And_Fatalities
1569,7714,Significant_Damage_And_Fatalities
1570,7716,Significant_Damage_And_Serious_Injuries
1571,7725,Minor_Damage_And_Injuries
1572,7726,Significant_Damage_And_Serious_Injuries
1573,7732,Significant_Damage_And_Serious_Injuries
1574,7748,Minor_Damage_And_Injuries
1575,7755,Highly_Fatal_And_Damaging
1576,7759,Significant_Damage_And_Serious_Injuries
1577,7763,Minor_Damage_And_Injuries
1578,7767,Significant_Damage_And_Serious_Injuries
1579,7769,Significant_Damage_And_Serious_Injuries
1580,7781,Highly_Fatal_And_Damaging
1581,7783,Significant_Damage_And_Fatalities
1582,7790,Significant_Damage_And_Fatalities
1583,7798,Significant_Damage_And_Fatalities
1584,7810,Significant_Damage_And_Fatalities
1585,7821,Significant_Damage_And_Fatalities
1586,7824,Highly_Fatal_And_Damaging
1587,7828,Minor_Damage_And_Injuries
1588,7838,Minor_Damage_And_Injuries
1589,7841,Minor_Damage_And_Injuries
1590,7847,Highly_Fatal_And_Damaging
1591,7852,Minor_Damage_And_Injuries
1592,7854,Significant_Damage_And_Serious_Injuries
1593,7857,Significant_Damage_And_Fatalities
1594,7867,Minor_Damage_And_Injuries
1595,7868,Significant_Damage_And_Serious_Injuries
1596,7869,Minor_Damage_And_Injuries
1597,7871,Minor_Damage_And_Injuries
1598,7872,Minor_Damage_And_Injuries
1599,7885,Significant_Damage_And_Serious_Injuries
1600,7889,Significant_Damage_And_Serious_Injuries
1601,7902,Minor_Damage_And_Injuries
1602,7917,Significant_Damage_And_Fatalities
1603,7918,Significant_Damage_And_Fatalities
1604,7919,Highly_Fatal_And_Damaging
1605,7926,Significant_Damage_And_Serious_Injuries
1606,7927,Significant_Damage_And_Fatalities
1607,7928,Minor_Damage_And_Injuries
1608,7947,Significant_Damage_And_Fatalities
1609,7950,Minor_Damage_And_Injuries
1610,7952,Significant_Damage_And_Serious_Injuries
1611,7955,Significant_Damage_And_Fatalities
1612,7966,Significant_Damage_And_Fatalities
1613,7981,Highly_Fatal_And_Damaging
1614,7987,Significant_Damage_And_Serious_Injuries
1615,7996,Significant_Damage_And_Serious_Injuries
1616,7997,Significant_Damage_And_Serious_Injuries
1617,8012,Significant_Damage_And_Fatalities
1618,8018,Minor_Damage_And_Injuries
1619,8020,Highly_Fatal_And_Damaging
1620,8021,Significant_Damage_And_Fatalities
1621,8028,Minor_Damage_And_Injuries
1622,8031,Significant_Damage_And_Fatalities
1623,8034,Significant_Damage_And_Fatalities
1624,8039,Minor_Damage_And_Injuries
1625,8044,Significant_Damage_And_Fatalities
1626,8046,Significant_Damage_And_Serious_Injuries
1627,8049,Significant_Damage_And_Fatalities
1628,8052,Highly_Fatal_And_Damaging
1629,8054,Significant_Damage_And_Fatalities
1630,8057,Minor_Damage_And_Injuries
1631,8058,Significant_Damage_And_Fatalities
1632,8061,Highly_Fatal_And_Damaging
1633,8074,Significant_Damage_And_Fatalities
1634,8075,Minor_Damage_And_Injuries
1635,8078,Minor_Damage_And_Injuries
1636,8081,Significant_Damage_And_Fatalities
1637,8084,Minor_Damage_And_Injuries
1638,8088,Significant_Damage_And_Fatalities
1639,8089,Significant_Damage_And_Fatalities
1640,8090,Minor_Damage_And_Injuries
1641,8097,Significant_Damage_And_Serious_Injuries
1642,8101,Significant_Damage_And_Serious_Injuries
1643,8105,Significant_Damage_And_Fatalities
1644,8115,Significant_Damage_And_Serious_Injuries
1645,8122,Minor_Damage_And_Injuries
1646,8125,Highly_Fatal_And_Damaging
1647,8132,Significant_Damage_And_Fatalities
1648,8133,Significant_Damage_And_Serious_Injuries
1649,8136,Significant_Damage_And_Serious_Injuries
1650,8138,Minor_Damage_And_Injuries
1651,8144,Highly_Fatal_And_Damaging
1652,8146,Significant_Damage_And_Serious_Injuries
1653,8150,Significant_Damage_And_Fatalities
1654,8152,Significant_Damage_And_Serious_Injuries
1655,8157,Significant_Damage_And_Fatalities
1656,8167,Significant_Damage_And_Fatalities
1657,8172,Significant_Damage_And_Fatalities
1658,8178,Highly_Fatal_And_Damaging
1659,8184,Minor_Damage_And_Injuries
1660,8186,Significant_Damage_And_Serious_Injuries
1661,8187,Significant_Damage_And_Serious_Injuries
1662,8190,Significant_Damage_And_Serious_Injuries
1663,8198,Significant_Damage_And_Fatalities
1664,8200,Significant_Damage_And_Serious_Injuries
1665,8206,Minor_Damage_And_Injuries
1666,8217,Minor_Damage_And_Injuries
1667,8221,Significant_Damage_And_Serious_Injuries
1668,8224,Significant_Damage_And_Fatalities
1669,8230,Highly_Fatal_And_Damaging
1670,8233,Significant_Damage_And_Fatalities
1671,8237,Minor_Damage_And_Injuries
1672,8239,Significant_Damage_And_Serious_Injuries
1673,8240,Significant_Damage_And_Serious_Injuries
1674,8242,Highly_Fatal_And_Damaging
1675,8243,Significant_Damage_And_Serious_Injuries
1676,8246,Significant_Damage_And_Fatalities
1677,8251,Highly_Fatal_And_Damaging
1678,8253,Significant_Damage_And_Serious_Injuries
1679,8268,Highly_Fatal_And_Damaging
1680,8269,Highly_Fatal_And_Damaging
1681,8277,Significant_Damage_And_Serious_Injuries
1682,8287,Significant_Damage_And_Serious_Injuries
1683,8294,Significant_Damage_And_Fatalities
1684,8297,Significant_Damage_And_Fatalities
1685,8314,Significant_Damage_And_Fatalities
1686,8315,Minor_Damage_And_Injuries
1687,8317,Significant_Damage_And_Fatalities
1688,8319,Significant_Damage_And_Serious_Injuries
1689,8322,Minor_Damage_And_Injuries
1690,8327,Minor_Damage_And_Injuries
1691,8329,Highly_Fatal_And_Damaging
1692,8336,Significant_Damage_And_Fatalities
1693,8345,Significant_Damage_And_Serious_Injuries
1694,8361,Highly_Fatal_And_Damaging
1695,8362,Significant_Damage_And_Serious_Injuries
1696,8365,Minor_Damage_And_Injuries
1697,8369,Significant_Damage_And_Serious_Injuries
1698,8372,Highly_Fatal_And_Damaging
1699,8374,Significant_Damage_And_Fatalities
1700,8376,Significant_Damage_And_Serious_Injuries
1701,8377,Significant_Damage_And_Serious_Injuries
1702,8388,Significant_Damage_And_Serious_Injuries
1703,8389,Significant_Damage_And_Fatalities
1704,8390,Significant_Damage_And_Serious_Injuries
1705,8395,Highly_Fatal_And_Damaging
1706,8402,Significant_Damage_And_Fatalities
1707,8412,Significant_Damage_And_Fatalities
1708,8419,Highly_Fatal_And_Damaging
1709,8426,Significant_Damage_And_Serious_Injuries
1710,8428,Minor_Damage_And_Injuries
1711,8429,Significant_Damage_And_Serious_Injuries
1712,8431,Significant_Damage_And_Serious_Injuries
1713,8450,Significant_Damage_And_Serious_Injuries
1714,8456,Significant_Damage_And_Serious_Injuries
1715,8463,Significant_Damage_And_Serious_Injuries
1716,8490,Significant_Damage_And_Serious_Injuries
1717,8491,Significant_Damage_And_Fatalities
1718,8496,Significant_Damage_And_Fatalities
1719,8507,Significant_Damage_And_Serious_Injuries
1720,8513,Significant_Damage_And_Serious_Injuries
1721,8517,Minor_Damage_And_Injuries
1722,8519,Highly_Fatal_And_Damaging
1723,8524,Highly_Fatal_And_Damaging
1724,8542,Minor_Damage_And_Injuries
1725,8543,Minor_Damage_And_Injuries
1726,8551,Minor_Damage_And_Injuries
1727,8553,Minor_Damage_And_Injuries
1728,8562,Highly_Fatal_And_Damaging
1729,8567,Highly_Fatal_And_Damaging
1730,8571,Significant_Damage_And_Fatalities
1731,8574,Significant_Damage_And_Fatalities
1732,8575,Significant_Damage_And_Fatalities
1733,8576,Minor_Damage_And_Injuries
1734,8586,Significant_Damage_And_Serious_Injuries
1735,8587,Significant_Damage_And_Serious_Injuries
1736,8590,Minor_Damage_And_Injuries
1737,8594,Significant_Damage_And_Fatalities
1738,8596,Significant_Damage_And_Fatalities
1739,8599,Minor_Damage_And_Injuries
1740,8604,Significant_Damage_And_Fatalities
1741,8606,Minor_Damage_And_Injuries
1742,8620,Significant_Damage_And_Serious_Injuries
1743,8623,Minor_Damage_And_Injuries
1744,8643,Minor_Damage_And_Injuries
1745,8652,Significant_Damage_And_Fatalities
1746,8653,Significant_Damage_And_Fatalities
1747,8655,Significant_Damage_And_Fatalities
1748,8657,Minor_Damage_And_Injuries
1749,8663,Significant_Damage_And_Fatalities
1750,8665,Significant_Damage_And_Fatalities
1751,8685,Minor_Damage_And_Injuries
1752,8715,Significant_Damage_And_Fatalities
1753,8719,Significant_Damage_And_Serious_Injuries
1754,8724,Significant_Damage_And_Fatalities
1755,8725,Significant_Damage_And_Fatalities
1756,8726,Significant_Damage_And_Serious_Injuries
1757,8728,Minor_Damage_And_Injuries
1758,8729,Highly_Fatal_And_Damaging
1759,8730,Highly_Fatal_And_Damaging
1760,8737,Significant_Damage_And_Fatalities
1761,8743,Minor_Damage_And_Injuries
1762,8744,Minor_Damage_And_Injuries
1763,8747,Highly_Fatal_And_Damaging
1764,8749,Significant_Damage_And_Serious_Injuries
1765,8751,Minor_Damage_And_Injuries
1766,8754,Significant_Damage_And_Serious_Injuries
1767,8756,Minor_Damage_And_Injuries
1768,8759,Significant_Damage_And_Fatalities
1769,8767,Significant_Damage_And_Fatalities
1770,8772,Significant_Damage_And_Serious_Injuries
1771,8773,Significant_Damage_And_Serious_Injuries
1772,8776,Minor_Damage_And_Injuries
1773,8780,Significant_Damage_And_Serious_Injuries
1774,8781,Highly_Fatal_And_Damaging
1775,8786,Significant_Damage_And_Fatalities
1776,8791,Minor_Damage_And_Injuries
1777,8793,Significant_Damage_And_Serious_Injuries
1778,8796,Highly_Fatal_And_Damaging
1779,8798,Significant_Damage_And_Fatalities
1780,8804,Highly_Fatal_And_Damaging
1781,8812,Highly_Fatal_And_Damaging
1782,8815,Highly_Fatal_And_Damaging
1783,8862,Minor_Damage_And_Injuries
1784,8867,Significant_Damage_And_Fatalities
1785,8870,Significant_Damage_And_Fatalities
1786,8873,Significant_Damage_And_Serious_Injuries
1787,8875,Minor_Damage_And_Injuries
1788,8881,Highly_Fatal_And_Damaging
1789,8882,Significant_Damage_And_Serious_Injuries
1790,8901,Significant_Damage_And_Fatalities
1791,8903,Significant_Damage_And_Fatalities
1792,8905,Minor_Damage_And_Injuries
1793,8908,Minor_Damage_And_Injuries
1794,8909,Significant_Damage_And_Serious_Injuries
1795,8913,Significant_Damage_And_Fatalities
1796,8916,Minor_Damage_And_Injuries
1797,8931,Highly_Fatal_And_Damaging
1798,8936,Significant_Damage_And_Serious_Injuries
1799,8943,Significant_Damage_And_Serious_Injuries
1800,8944,Significant_Damage_And_Fatalities
1801,8961,Minor_Damage_And_Injuries
1802,8970,Highly_Fatal_And_Damaging
1803,8976,Highly_Fatal_And_Damaging
1804,8983,Highly_Fatal_And_Damaging
1805,8989,Significant_Damage_And_Fatalities
1806,8998,Significant_Damage_And_Serious_Injuries
1807,8999,Significant_Damage_And_Fatalities
1808,9002,Significant_Damage_And_Serious_Injuries
1809,9013,Significant_Damage_And_Fatalities
1810,9014,Minor_Damage_And_Injuries
1811,9018,Highly_Fatal_And_Damaging
1812,9026,Significant_Damage_And_Serious_Injuries
1813,9027,Minor_Damage_And_Injuries
1814,9033,Significant_Damage_And_Serious_Injuries
1815,9035,Highly_Fatal_And_Damaging
1816,9040,Significant_Damage_And_Serious_Injuries
1817,9047,Significant_Damage_And_Fatalities
1818,9049,Significant_Damage_And_Serious_Injuries
1819,9051,Significant_Damage_And_Serious_Injuries
1820,9057,Significant_Damage_And_Fatalities
1821,9072,Highly_Fatal_And_Damaging
1822,9078,Significant_Damage_And_Fatalities
1823,9080,Minor_Damage_And_Injuries
1824,9081,Minor_Damage_And_Injuries
1825,9083,Significant_Damage_And_Fatalities
1826,9088,Minor_Damage_And_Injuries
1827,9089,Minor_Damage_And_Injuries
1828,9109,Significant_Damage_And_Serious_Injuries
1829,9111,Minor_Damage_And_Injuries
1830,9113,Minor_Damage_And_Injuries
1831,9117,Significant_Damage_And_Fatalities
1832,9119,Significant_Damage_And_Serious_Injuries
1833,9123,Minor_Damage_And_Injuries
1834,9127,Minor_Damage_And_Injuries
1835,9135,Highly_Fatal_And_Damaging
1836,9139,Significant_Damage_And_Fatalities
1837,9143,Highly_Fatal_And_Damaging
1838,9148,Significant_Damage_And_Fatalities
1839,9160,Significant_Damage_And_Fatalities
1840,9166,Significant_Damage_And_Serious_Injuries
1841,9176,Minor_Damage_And_Injuries
1842,9177,Minor_Damage_And_Injuries
1843,9178,Significant_Damage_And_Fatalities
1844,9181,Significant_Damage_And_Fatalities
1845,9185,Highly_Fatal_And_Damaging
1846,9187,Significant_Damage_And_Fatalities
1847,9192,Minor_Damage_And_Injuries
1848,9200,Significant_Damage_And_Serious_Injuries
1849,9212,Minor_Damage_And_Injuries
1850,9219,Significant_Damage_And_Serious_Injuries
1851,9230,Minor_Damage_And_Injuries
1852,9231,Significant_Damage_And_Fatalities
1853,9232,Highly_Fatal_And_Damaging
1854,9239,Significant_Damage_And_Serious_Injuries
1855,9242,Significant_Damage_And_Serious_Injuries
1856,9245,Minor_Damage_And_Injuries
1857,9247,Significant_Damage_And_Serious_Injuries
1858,9250,Significant_Damage_And_Serious_Injuries
1859,9252,Significant_Damage_And_Serious_Injuries
1860,9257,Minor_Damage_And_Injuries
1861,9260,Minor_Damage_And_Injuries
1862,9264,Minor_Damage_And_Injuries
1863,9266,Significant_Damage_And_Serious_Injuries
1864,9270,Significant_Damage_And_Serious_Injuries
1865,9274,Significant_Damage_And_Fatalities
1866,9279,Significant_Damage_And_Serious_Injuries
1867,9281,Significant_Damage_And_Fatalities
1868,9282,Minor_Damage_And_Injuries
1869,9283,Minor_Damage_And_Injuries
1870,9292,Significant_Damage_And_Serious_Injuries
1871,9300,Significant_Damage_And_Serious_Injuries
1872,9302,Minor_Damage_And_Injuries
1873,9303,Minor_Damage_And_Injuries
1874,9308,Minor_Damage_And_Injuries
1875,9313,Minor_Damage_And_Injuries
1876,9321,Minor_Damage_And_Injuries
1877,9324,Minor_Damage_And_Injuries
1878,9333,Highly_Fatal_And_Damaging
1879,9340,Significant_Damage_And_Fatalities
1880,9349,Minor_Damage_And_Injuries
1881,9351,Significant_Damage_And_Serious_Injuries
1882,9352,Significant_Damage_And_Serious_Injuries
1883,9353,Significant_Damage_And_Fatalities
1884,9359,Highly_Fatal_And_Damaging
1885,9363,Highly_Fatal_And_Damaging
1886,9365,Significant_Damage_And_Fatalities
1887,9373,Significant_Damage_And_Fatalities
1888,9377,Significant_Damage_And_Fatalities
1889,9383,Significant_Damage_And_Serious_Injuries
1890,9389,Significant_Damage_And_Fatalities
1891,9392,Highly_Fatal_And_Damaging
1892,9400,Significant_Damage_And_Serious_Injuries
1893,9401,Highly_Fatal_And_Damaging
1894,9407,Significant_Damage_And_Fatalities
1895,9408,Significant_Damage_And_Fatalities
1896,9417,Significant_Damage_And_Fatalities
1897,9423,Significant_Damage_And_Serious_Injuries
1898,9424,Minor_Damage_And_Injuries
1899,9430,Significant_Damage_And_Serious_Injuries
1900,9449,Significant_Damage_And_Serious_Injuries
1901,9452,Highly_Fatal_And_Damaging
1902,9453,Minor_Damage_And_Injuries
1903,9456,Highly_Fatal_And_Damaging
